,year,class,gender,race
2486,2003,Thesis,male,White/Black
2487,2003,None,female,White/Black
2488,2003,None,female,White/Black
2489,2003,None,male,White/Black
2490,2003,Thesis,female,White/Black
2491,2003,None,male,White/Black
2492,2003,None,female,White/Black
2493,2003,None,male,White/Black
2494,2003,None,female,White/Black
2495,2003,None,male,White/Black
2496,2003,None,male,White/Black
2497,2003,None,male,White/Black
2498,2003,None,male,White/Black
2499,2003,None,male,White/Black
2500,2003,None,male,White/Black
2501,2003,None,NA,Asian
2502,2003,None,female,White/Black
2503,2003,None,male,White/Black
2504,2003,None,female,White/Black
2505,2003,None,male,White/Black
2506,2003,None,male,White/Black
2507,2003,None,male,White/Black
2508,2003,None,female,White/Black
2509,2003,Thesis,female,White/Black
2510,2003,None,female,White/Black
2511,2003,None,female,White/Black
2512,2003,None,female,White/Black
2513,2003,None,female,White/Black
2514,2003,None,female,Asian
2515,2003,None,male,White/Black
2516,2003,None,female,White/Black
2517,2003,None,male,White/Black
2518,2003,None,male,White/Black
2519,2003,Thesis,female,White/Black
2520,2003,None,female,White/Black
2521,2003,None,female,White/Black
2522,2003,None,male,Asian
2523,2003,None,female,White/Black
2524,2003,None,female,White/Black
2525,2003,None,female,White/Black
2526,2003,None,male,White/Black
2527,2003,None,male,White/Black
2528,2003,Thesis,male,White/Black
2529,2003,None,female,White/Black
2530,2003,None,male,White/Black
2531,2003,None,female,White/Black
2532,2003,None,female,White/Black
2533,2003,None,male,White/Black
2534,2003,Thesis,female,White/Black
2535,2003,None,female,White/Black
2536,2003,None,male,Asian
2537,2003,None,female,Asian
2538,2003,None,NA,Asian
2539,2003,None,female,White/Black
2540,2003,None,male,White/Black
2541,2003,None,female,White/Black
2542,2003,Thesis,female,White/Black
2543,2003,None,male,White/Black
2544,2003,None,female,White/Black
2545,2003,None,male,White/Black
2546,2003,None,female,White/Black
2547,2003,None,female,White/Black
2548,2003,None,male,White/Black
2549,2003,Thesis,male,White/Black
2550,2003,None,female,White/Black
2551,2003,None,male,White/Black
2552,2003,None,female,White/Black
2553,2003,None,female,Asian
2554,2003,None,male,White/Black
2555,2003,None,male,White/Black
2556,2003,Thesis,female,White/Black
2557,2003,None,male,White/Black
2558,2003,None,female,White/Black
2559,2003,Thesis,female,White/Black
2560,2003,None,male,White/Black
2561,2003,None,female,White/Black
2562,2003,None,male,White/Black
2563,2003,None,male,White/Black
2564,2003,None,male,Hispanic
2565,2003,None,male,White/Black
2566,2003,None,female,White/Black
2567,2003,None,male,Hispanic
2568,2003,None,female,Asian
2569,2003,None,male,White/Black
2570,2003,None,female,White/Black
2571,2003,Thesis,male,White/Black
2572,2003,None,male,White/Black
2573,2003,Thesis,female,White/Black
2574,2003,None,female,White/Black
2575,2003,None,female,Hispanic
2576,2003,None,female,White/Black
2577,2003,None,female,Asian
2578,2003,None,female,White/Black
2579,2003,None,male,White/Black
2580,2003,None,female,White/Black
2581,2003,None,female,White/Black
2582,2003,Thesis,NA,White/Black
2583,2003,None,male,White/Black
2584,2003,None,female,White/Black
2585,2003,None,female,White/Black
2586,2003,Thesis,female,White/Black
2587,2003,None,female,White/Black
2588,2003,None,female,White/Black
2589,2003,None,male,White/Black
2590,2003,None,male,White/Black
2591,2003,None,male,White/Black
2592,2003,None,male,White/Black
2593,2003,Thesis,female,White/Black
2594,2003,None,male,White/Black
2595,2003,None,female,White/Black
2596,2003,None,female,White/Black
2597,2003,None,female,White/Black
2598,2003,Thesis,female,White/Black
2599,2003,None,female,White/Black
2600,2003,None,female,White/Black
2601,2003,None,male,White/Black
2602,2003,Thesis,male,White/Black
2603,2003,None,female,White/Black
2604,2003,None,NA,Asian
2605,2003,None,male,White/Black
2606,2003,None,male,Hispanic
2607,2003,None,female,White/Black
2608,2003,None,female,White/Black
2609,2003,None,female,White/Black
2610,2003,None,male,White/Black
2611,2003,None,female,White/Black
2612,2003,None,male,White/Black
2613,2003,Thesis,female,White/Black
2614,2003,None,male,White/Black
2615,2003,None,male,White/Black
2616,2003,None,male,White/Black
2617,2003,None,NA,Asian
2618,2003,Thesis,NA,White/Black
2619,2003,None,female,White/Black
2620,2003,None,male,Asian
2621,2003,None,female,White/Black
2622,2003,Thesis,male,White/Black
2623,2003,None,female,White/Black
2624,2003,None,male,White/Black
2625,2003,None,female,White/Black
2626,2003,None,NA,White/Black
2627,2003,None,female,Hispanic
2628,2003,None,female,White/Black
2629,2003,Thesis,male,White/Black
2630,2003,None,male,Hispanic
2631,2003,None,female,Hispanic
2632,2003,None,female,White/Black
2633,2003,None,male,White/Black
2634,2003,None,male,White/Black
2635,2003,None,male,Hispanic
2636,2003,Thesis,male,White/Black
2637,2003,None,male,White/Black
2638,2003,None,female,White/Black
2639,2003,None,male,White/Black
2640,2003,None,male,White/Black
2641,2003,None,female,White/Black
2642,2003,None,male,White/Black
2643,2003,None,male,White/Black
2644,2003,None,male,White/Black
2645,2003,None,female,White/Black
2646,2003,None,female,White/Black
2647,2003,None,male,White/Black
2648,2003,None,female,White/Black
2649,2003,None,male,White/Black
2650,2003,None,male,White/Black
2651,2003,None,male,White/Black
2652,2003,None,female,White/Black
2653,2003,None,female,White/Black
2654,2003,None,female,White/Black
2655,2003,Thesis,female,White/Black
2656,2003,None,female,White/Black
2657,2003,None,female,White/Black
2658,2003,None,female,White/Black
2659,2003,None,female,White/Black
2660,2003,None,NA,Asian
2661,2003,None,male,White/Black
2662,2003,None,female,Asian
2663,2003,None,female,White/Black
2664,2003,Thesis,female,White/Black
2665,2003,None,male,White/Black
2666,2003,None,female,Asian
2667,2003,Thesis,female,White/Black
2668,2003,None,male,White/Black
2669,2003,None,male,White/Black
2670,2003,Thesis,female,White/Black
2671,2003,None,female,White/Black
2672,2003,Thesis,female,White/Black
2673,2003,None,male,White/Black
2674,2003,None,male,White/Black
2675,2003,None,female,White/Black
2676,2003,None,female,White/Black
2677,2003,Thesis,female,White/Black
2678,2003,None,female,White/Black
2679,2003,None,male,White/Black
2680,2003,None,female,White/Black
2681,2003,None,female,White/Black
2682,2003,None,female,White/Black
2683,2003,None,male,White/Black
2684,2003,Thesis,female,White/Black
2685,2003,None,male,White/Black
2686,2003,None,NA,Asian
2687,2003,None,female,White/Black
2688,2003,None,female,Asian
2689,2003,None,female,White/Black
2690,2003,None,female,White/Black
2691,2003,None,male,White/Black
2692,2003,None,male,White/Black
2693,2003,None,female,White/Black
2694,2003,None,male,White/Black
2695,2003,None,female,White/Black
2696,2003,None,male,White/Black
2697,2003,None,female,White/Black
2698,2003,Thesis,male,White/Black
2699,2003,None,female,Asian
2700,2003,None,female,Asian
2701,2003,None,female,Asian
2702,2003,None,male,White/Black
2703,2003,Thesis,male,White/Black
2704,2004,PBK,male,White/Black
2705,2004,Summa Cum Laude,male,White/Black
2706,2004,Thesis,male,White/Black
2707,2004,PBK,male,Asian
2708,2004,Summa Cum Laude,male,Asian
2709,2004,Thesis,male,Asian
2710,2004,PBK,female,White/Black
2711,2004,Summa Cum Laude,female,White/Black
2712,2004,Thesis,female,White/Black
2713,2004,PBK,male,White/Black
2714,2004,Summa Cum Laude,male,White/Black
2715,2004,PBK,female,White/Black
2716,2004,Summa Cum Laude,female,White/Black
2717,2004,PBK,male,White/Black
2718,2004,Summa Cum Laude,male,White/Black
2719,2004,Thesis,male,White/Black
2720,2004,PBK,female,White/Black
2721,2004,Summa Cum Laude,female,White/Black
2722,2004,PBK,male,White/Black
2723,2004,Summa Cum Laude,male,White/Black
2724,2004,Thesis,male,White/Black
2725,2004,PBK,male,White/Black
2726,2004,Summa Cum Laude,male,White/Black
2727,2004,Thesis,male,White/Black
2728,2004,PBK,male,White/Black
2729,2004,Summa Cum Laude,male,White/Black
2730,2004,PBK,female,White/Black
2731,2004,Magna Cum Laude,female,White/Black
2732,2004,Thesis,female,White/Black
2733,2004,PBK,female,White/Black
2734,2004,Magna Cum Laude,female,White/Black
2735,2004,PBK,male,White/Black
2736,2004,Magna Cum Laude,male,White/Black
2737,2004,Thesis,male,White/Black
2738,2004,Magna Cum Laude,female,Asian
2739,2004,Magna Cum Laude,male,White/Black
2740,2004,Thesis,male,White/Black
2741,2004,Magna Cum Laude,male,White/Black
2742,2004,PBK,male,White/Black
2743,2004,Magna Cum Laude,male,White/Black
2744,2004,Thesis,male,White/Black
2745,2004,PBK,female,White/Black
2746,2004,Magna Cum Laude,female,White/Black
2747,2004,Thesis,female,White/Black
2748,2004,PBK,female,White/Black
2749,2004,Magna Cum Laude,female,White/Black
2750,2004,Thesis,female,White/Black
2751,2004,PBK,female,White/Black
2752,2004,Magna Cum Laude,female,White/Black
2753,2004,Magna Cum Laude,female,White/Black
2754,2004,Thesis,female,White/Black
2755,2004,Magna Cum Laude,male,White/Black
2756,2004,Thesis,male,White/Black
2757,2004,PBK,male,White/Black
2758,2004,Magna Cum Laude,male,White/Black
2759,2004,Thesis,male,White/Black
2760,2004,PBK,female,White/Black
2761,2004,Magna Cum Laude,female,White/Black
2762,2004,Thesis,female,White/Black
2763,2004,PBK,male,White/Black
2764,2004,Magna Cum Laude,male,White/Black
2765,2004,Thesis,male,White/Black
2766,2004,PBK,male,White/Black
2767,2004,Magna Cum Laude,male,White/Black
2768,2004,PBK,female,White/Black
2769,2004,Magna Cum Laude,female,White/Black
2770,2004,PBK,male,White/Black
2771,2004,Magna Cum Laude,male,White/Black
2772,2004,Thesis,male,White/Black
2773,2004,PBK,male,White/Black
2774,2004,Magna Cum Laude,male,White/Black
2775,2004,Thesis,male,White/Black
2776,2004,Magna Cum Laude,female,White/Black
2777,2004,Thesis,female,White/Black
2778,2004,PBK,female,White/Black
2779,2004,Magna Cum Laude,female,White/Black
2780,2004,Thesis,female,White/Black
2781,2004,Magna Cum Laude,female,White/Black
2782,2004,Magna Cum Laude,male,White/Black
2783,2004,PBK,female,White/Black
2784,2004,Magna Cum Laude,female,White/Black
2785,2004,Thesis,female,White/Black
2786,2004,PBK,male,White/Black
2787,2004,Magna Cum Laude,male,White/Black
2788,2004,Thesis,male,White/Black
2789,2004,PBK,female,White/Black
2790,2004,Magna Cum Laude,female,White/Black
2791,2004,PBK,male,White/Black
2792,2004,Magna Cum Laude,male,White/Black
2793,2004,Magna Cum Laude,male,Asian
2794,2004,PBK,female,White/Black
2795,2004,Magna Cum Laude,female,White/Black
2796,2004,Thesis,female,White/Black
2797,2004,PBK,female,White/Black
2798,2004,Magna Cum Laude,female,White/Black
2799,2004,Thesis,female,White/Black
2800,2004,Magna Cum Laude,male,White/Black
2801,2004,Thesis,male,White/Black
2802,2004,PBK,female,White/Black
2803,2004,Magna Cum Laude,female,White/Black
2804,2004,PBK,female,White/Black
2805,2004,Magna Cum Laude,female,White/Black
2806,2004,Thesis,female,White/Black
2807,2004,PBK,female,White/Black
2808,2004,Magna Cum Laude,female,White/Black
2809,2004,Magna Cum Laude,female,White/Black
2810,2004,PBK,male,Asian
2811,2004,Magna Cum Laude,male,Asian
2812,2004,Thesis,male,Asian
2813,2004,PBK,female,White/Black
2814,2004,Magna Cum Laude,female,White/Black
2815,2004,PBK,male,White/Black
2816,2004,Magna Cum Laude,male,White/Black
2817,2004,PBK,female,White/Black
2818,2004,Magna Cum Laude,female,White/Black
2819,2004,Thesis,female,White/Black
2820,2004,PBK,male,White/Black
2821,2004,Magna Cum Laude,male,White/Black
2822,2004,Thesis,male,White/Black
2823,2004,PBK,male,Asian
2824,2004,Magna Cum Laude,male,Asian
2825,2004,PBK,female,White/Black
2826,2004,Magna Cum Laude,female,White/Black
2827,2004,PBK,female,White/Black
2828,2004,Magna Cum Laude,female,White/Black
2829,2004,Thesis,female,White/Black
2830,2004,PBK,female,White/Black
2831,2004,Magna Cum Laude,female,White/Black
2832,2004,Thesis,female,White/Black
2833,2004,PBK,male,White/Black
2834,2004,Magna Cum Laude,male,White/Black
2835,2004,Thesis,male,White/Black
2836,2004,PBK,male,White/Black
2837,2004,Magna Cum Laude,male,White/Black
2838,2004,Thesis,male,White/Black
2839,2004,PBK,female,White/Black
2840,2004,Magna Cum Laude,female,White/Black
2841,2004,Thesis,female,White/Black
2842,2004,PBK,male,White/Black
2843,2004,Magna Cum Laude,male,White/Black
2844,2004,PBK,male,White/Black
2845,2004,Magna Cum Laude,male,White/Black
2846,2004,Magna Cum Laude,male,White/Black
2847,2004,PBK,female,White/Black
2848,2004,Magna Cum Laude,female,White/Black
2849,2004,PBK,male,White/Black
2850,2004,Magna Cum Laude,male,White/Black
2851,2004,Thesis,male,White/Black
2852,2004,PBK,female,White/Black
2853,2004,Magna Cum Laude,female,White/Black
2854,2004,Thesis,female,White/Black
2855,2004,PBK,male,Asian
2856,2004,Magna Cum Laude,male,Asian
2857,2004,PBK,female,White/Black
2858,2004,Magna Cum Laude,female,White/Black
2859,2004,PBK,male,White/Black
2860,2004,Magna Cum Laude,male,White/Black
2861,2004,PBK,female,White/Black
2862,2004,Magna Cum Laude,female,White/Black
2863,2004,PBK,male,White/Black
2864,2004,Magna Cum Laude,male,White/Black
2865,2004,Thesis,male,White/Black
2866,2004,PBK,male,White/Black
2867,2004,Magna Cum Laude,male,White/Black
2868,2004,Thesis,male,White/Black
2869,2004,PBK,female,White/Black
2870,2004,Magna Cum Laude,female,White/Black
2871,2004,PBK,male,White/Black
2872,2004,Magna Cum Laude,male,White/Black
2873,2004,PBK,male,White/Black
2874,2004,Magna Cum Laude,male,White/Black
2875,2004,PBK,male,White/Black
2876,2004,Magna Cum Laude,male,White/Black
2877,2004,PBK,female,White/Black
2878,2004,Magna Cum Laude,female,White/Black
2879,2004,PBK,male,White/Black
2880,2004,Magna Cum Laude,male,White/Black
2881,2004,PBK,male,White/Black
2882,2004,Magna Cum Laude,male,White/Black
2883,2004,Thesis,male,White/Black
2884,2004,PBK,male,White/Black
2885,2004,Magna Cum Laude,male,White/Black
2886,2004,Thesis,male,White/Black
2887,2004,Magna Cum Laude,female,White/Black
2888,2004,Thesis,female,White/Black
2889,2004,PBK,male,White/Black
2890,2004,Magna Cum Laude,male,White/Black
2891,2004,Magna Cum Laude,male,Asian
2892,2004,Cum Laude,female,White/Black
2893,2004,Cum Laude,male,White/Black
2894,2004,Cum Laude,female,White/Black
2895,2004,Cum Laude,female,White/Black
2896,2004,Thesis,female,White/Black
2897,2004,Cum Laude,male,White/Black
2898,2004,Cum Laude,female,White/Black
2899,2004,Cum Laude,male,Hispanic
2900,2004,Cum Laude,female,White/Black
2901,2004,Thesis,female,White/Black
2902,2004,Cum Laude,female,White/Black
2903,2004,Cum Laude,male,White/Black
2904,2004,Cum Laude,female,White/Black
2905,2004,Thesis,female,White/Black
2906,2004,Cum Laude,female,White/Black
2907,2004,Cum Laude,male,White/Black
2908,2004,Thesis,male,White/Black
2909,2004,Cum Laude,female,White/Black
2910,2004,Cum Laude,female,White/Black
2911,2004,Cum Laude,female,White/Black
2912,2004,Cum Laude,female,White/Black
2913,2004,Cum Laude,female,White/Black
2914,2004,Thesis,female,White/Black
2915,2004,Cum Laude,male,White/Black
2916,2004,Thesis,male,White/Black
2917,2004,Cum Laude,male,White/Black
2918,2004,Cum Laude,male,White/Black
2919,2004,Thesis,male,White/Black
2920,2004,Cum Laude,female,White/Black
2921,2004,Thesis,female,White/Black
2922,2004,Cum Laude,female,White/Black
2923,2004,Cum Laude,male,White/Black
2924,2004,Thesis,male,White/Black
2925,2004,Cum Laude,male,White/Black
2926,2004,Thesis,male,White/Black
2927,2004,Cum Laude,female,White/Black
2928,2004,Cum Laude,male,White/Black
2929,2004,Cum Laude,female,White/Black
2930,2004,Cum Laude,female,White/Black
2931,2004,Thesis,female,White/Black
2932,2004,Cum Laude,female,White/Black
2933,2004,Cum Laude,female,White/Black
2934,2004,Thesis,female,White/Black
2935,2004,Cum Laude,female,White/Black
2936,2004,Thesis,female,White/Black
2937,2004,Cum Laude,male,Asian
2938,2004,Cum Laude,female,White/Black
2939,2004,Cum Laude,female,White/Black
2940,2004,Cum Laude,male,White/Black
2941,2004,Thesis,male,White/Black
2942,2004,Cum Laude,male,White/Black
2943,2004,Cum Laude,female,White/Black
2944,2004,Thesis,female,White/Black
2945,2004,Cum Laude,male,White/Black
2946,2004,Cum Laude,female,White/Black
2947,2004,Cum Laude,male,White/Black
2948,2004,Cum Laude,male,White/Black
2949,2004,Cum Laude,female,White/Black
2950,2004,Thesis,female,White/Black
2951,2004,Cum Laude,female,White/Black
2952,2004,Cum Laude,male,White/Black
2953,2004,Thesis,male,White/Black
2954,2004,Cum Laude,female,White/Black
2955,2004,Cum Laude,male,White/Black
2956,2004,Thesis,male,White/Black
2957,2004,Cum Laude,female,Asian
2958,2004,Thesis,female,Asian
2959,2004,Cum Laude,female,White/Black
2960,2004,Cum Laude,male,Hispanic
2961,2004,Thesis,male,Hispanic
2962,2004,Cum Laude,male,White/Black
2963,2004,Thesis,male,White/Black
2964,2004,Cum Laude,female,White/Black
2965,2004,Thesis,female,White/Black
2966,2004,Cum Laude,female,White/Black
2967,2004,Cum Laude,female,White/Black
2968,2004,Cum Laude,female,White/Black
2969,2004,Thesis,female,White/Black
2970,2004,Cum Laude,male,White/Black
2971,2004,Thesis,male,White/Black
2972,2004,Cum Laude,male,Asian
2973,2004,Cum Laude,female,White/Black
2974,2004,Cum Laude,female,White/Black
2975,2004,Cum Laude,male,White/Black
2976,2004,Thesis,male,White/Black
2977,2004,Cum Laude,male,White/Black
2978,2004,Cum Laude,female,White/Black
2979,2004,Thesis,female,White/Black
2980,2004,Cum Laude,female,White/Black
2981,2004,Thesis,female,White/Black
2982,2004,Cum Laude,female,White/Black
2983,2004,Thesis,female,White/Black
2984,2004,Cum Laude,female,White/Black
2985,2004,Cum Laude,female,Asian
2986,2004,Thesis,female,Asian
2987,2004,Cum Laude,female,White/Black
2988,2004,Cum Laude,female,White/Black
2989,2004,Cum Laude,female,White/Black
2990,2004,Thesis,female,White/Black
2991,2004,Cum Laude,male,White/Black
2992,2004,Cum Laude,male,White/Black
2993,2004,Cum Laude,male,White/Black
2994,2004,Cum Laude,male,White/Black
2995,2004,Cum Laude,male,White/Black
2996,2004,Cum Laude,female,Asian
2997,2004,Cum Laude,female,White/Black
2998,2004,Cum Laude,female,White/Black
2999,2004,Cum Laude,male,White/Black
3000,2004,Thesis,male,White/Black
3001,2004,Cum Laude,female,White/Black
3002,2004,Cum Laude,male,White/Black
3003,2004,Cum Laude,male,White/Black
3004,2004,Cum Laude,female,White/Black
3005,2004,Thesis,female,White/Black
3006,2004,Cum Laude,male,White/Black
3007,2004,Cum Laude,male,White/Black
3008,2004,Cum Laude,female,White/Black
3009,2004,Cum Laude,male,White/Black
3010,2004,Cum Laude,male,Hispanic
3011,2004,Cum Laude,female,White/Black
3012,2004,Cum Laude,female,White/Black
3013,2004,Cum Laude,female,White/Black
3014,2004,Thesis,female,White/Black
3015,2004,Cum Laude,female,White/Black
3016,2004,Cum Laude,female,White/Black
3017,2004,Thesis,female,White/Black
3018,2004,Cum Laude,female,White/Black
3019,2004,Cum Laude,female,White/Black
3020,2004,Thesis,female,White/Black
3021,2004,Cum Laude,male,Hispanic
3022,2004,Cum Laude,female,White/Black
3023,2004,Cum Laude,female,Hispanic
3024,2004,Cum Laude,male,White/Black
3025,2004,Cum Laude,female,Hispanic
3026,2004,Thesis,female,Hispanic
3027,2004,Cum Laude,female,White/Black
3028,2004,Cum Laude,female,White/Black
3029,2004,Cum Laude,male,White/Black
3030,2004,Thesis,male,White/Black
3031,2004,Cum Laude,female,White/Black
3032,2004,Cum Laude,female,White/Black
3033,2004,Cum Laude,male,White/Black
3034,2004,Thesis,male,White/Black
3035,2004,Cum Laude,female,White/Black
3036,2004,Cum Laude,female,Asian
3037,2004,Cum Laude,male,White/Black
3038,2004,Cum Laude,female,White/Black
3039,2004,Thesis,female,White/Black
3040,2004,Cum Laude,female,White/Black
3041,2004,Thesis,female,White/Black
3042,2004,None,male,White/Black
3043,2004,None,male,White/Black
3044,2004,None,female,White/Black
3045,2004,None,male,Asian
3046,2004,None,female,White/Black
3047,2004,None,female,White/Black
3048,2004,None,female,White/Black
3049,2004,None,female,Hispanic
3050,2004,None,male,White/Black
3051,2004,None,female,Hispanic
3052,2004,None,male,White/Black
3053,2004,Thesis,male,White/Black
3054,2004,None,male,White/Black
3055,2004,None,male,White/Black
3056,2004,None,female,White/Black
3057,2004,None,female,White/Black
3058,2004,None,female,White/Black
3059,2004,None,female,White/Black
3060,2004,None,male,White/Black
3061,2004,None,female,White/Black
3062,2004,None,female,White/Black
3063,2004,None,female,White/Black
3064,2004,None,male,White/Black
3065,2004,None,male,White/Black
3066,2004,None,male,White/Black
3067,2004,None,male,White/Black
3068,2004,Thesis,male,White/Black
3069,2004,None,male,White/Black
3070,2004,None,male,White/Black
3071,2004,Thesis,male,White/Black
3072,2004,None,male,White/Black
3073,2004,Thesis,female,White/Black
3074,2004,None,female,White/Black
3075,2004,None,male,White/Black
3076,2004,None,female,White/Black
3077,2004,None,female,Hispanic
3078,2004,Thesis,male,White/Black
3079,2004,None,male,White/Black
3080,2004,None,female,White/Black
3081,2004,Thesis,male,Hispanic
3082,2004,None,male,Hispanic
3083,2004,None,male,White/Black
3084,2004,None,female,Hispanic
3085,2004,None,male,White/Black
3086,2004,None,male,White/Black
3087,2004,None,female,White/Black
3088,2004,None,female,Asian
3089,2004,None,female,Asian
3090,2004,Thesis,female,White/Black
3091,2004,None,male,Hispanic
3092,2004,None,male,White/Black
3093,2004,None,female,White/Black
3094,2004,None,male,White/Black
3095,2004,None,female,White/Black
3096,2004,None,female,White/Black
3097,2004,None,female,White/Black
3098,2004,None,male,White/Black
3099,2004,None,female,White/Black
3100,2004,Thesis,male,White/Black
3101,2004,None,female,White/Black
3102,2004,None,male,White/Black
3103,2004,None,female,Hispanic
3104,2004,None,male,White/Black
3105,2004,None,male,White/Black
3106,2004,Thesis,female,White/Black
3107,2004,None,male,White/Black
3108,2004,None,female,White/Black
3109,2004,None,male,White/Black
3110,2004,None,male,Asian
3111,2004,None,male,Hispanic
3112,2004,None,female,White/Black
3113,2004,None,female,White/Black
3114,2004,None,male,White/Black
3115,2004,Thesis,male,White/Black
3116,2004,None,male,White/Black
3117,2004,None,male,White/Black
3118,2004,None,male,White/Black
3119,2004,Thesis,male,White/Black
3120,2004,None,female,White/Black
3121,2004,None,male,White/Black
3122,2004,None,male,White/Black
3123,2004,None,male,White/Black
3124,2004,None,female,White/Black
3125,2004,None,female,White/Black
3126,2004,None,female,White/Black
3127,2004,Thesis,male,White/Black
3128,2004,Thesis,male,White/Black
3129,2004,Thesis,female,White/Black
3130,2004,None,female,White/Black
3131,2004,Thesis,male,White/Black
3132,2004,Thesis,female,White/Black
3133,2004,None,male,White/Black
3134,2004,None,female,White/Black
3135,2004,None,male,White/Black
3136,2004,None,female,White/Black
3137,2004,None,female,Hispanic
3138,2004,Thesis,male,White/Black
3139,2004,None,male,White/Black
3140,2004,None,male,White/Black
3141,2004,None,male,White/Black
3142,2004,None,female,White/Black
3143,2004,None,male,White/Black
3144,2004,None,male,White/Black
3145,2004,None,female,White/Black
3146,2004,None,female,White/Black
3147,2004,None,female,White/Black
3148,2004,None,male,White/Black
3149,2004,None,female,White/Black
3150,2004,Thesis,male,White/Black
3151,2004,Thesis,male,White/Black
3152,2004,None,male,White/Black
3153,2004,None,male,White/Black
3154,2004,None,male,White/Black
3155,2004,None,female,White/Black
3156,2004,None,male,White/Black
3157,2004,None,male,White/Black
3158,2004,None,male,White/Black
3159,2004,None,male,White/Black
3160,2004,None,male,White/Black
3161,2004,None,male,White/Black
3162,2004,None,female,White/Black
3163,2004,None,male,White/Black
3164,2004,None,female,White/Black
3165,2004,None,female,White/Black
3166,2004,None,male,White/Black
3167,2004,None,male,White/Black
3168,2004,None,female,White/Black
3169,2004,None,female,White/Black
3170,2004,None,male,White/Black
3171,2004,None,NA,White/Black
3172,2004,None,female,White/Black
3173,2004,None,male,White/Black
3174,2004,None,female,White/Black
3175,2004,Thesis,male,White/Black
3176,2004,None,male,White/Black
3177,2004,Thesis,male,White/Black
3178,2004,None,male,White/Black
3179,2004,None,male,White/Black
3180,2004,None,female,White/Black
3181,2004,None,male,Asian
3182,2004,Thesis,male,White/Black
3183,2004,None,male,Hispanic
3184,2004,None,female,White/Black
3185,2004,None,male,White/Black
3186,2004,Thesis,male,White/Black
3187,2004,None,male,White/Black
3188,2004,None,male,Asian
3189,2004,None,female,Asian
3190,2004,None,female,White/Black
3191,2004,None,female,Asian
3192,2004,None,male,White/Black
3193,2004,None,male,White/Black
3194,2004,Thesis,male,White/Black
3195,2004,None,female,White/Black
3196,2004,None,female,White/Black
3197,2004,None,female,White/Black
3198,2004,None,female,White/Black
3199,2004,None,female,White/Black
3200,2004,None,female,White/Black
3201,2004,None,male,Asian
3202,2004,None,female,White/Black
3203,2004,None,female,White/Black
3204,2004,None,female,White/Black
3205,2004,None,male,White/Black
3206,2004,None,male,White/Black
3207,2004,None,female,White/Black
3208,2004,None,NA,Asian
3209,2004,None,female,White/Black
3210,2004,None,female,White/Black
3211,2004,None,female,White/Black
3212,2004,None,male,White/Black
3213,2004,None,male,White/Black
3214,2004,None,female,White/Black
3215,2004,None,male,Asian
3216,2004,None,female,White/Black
3217,2004,None,female,White/Black
3218,2004,None,female,White/Black
3219,2004,None,female,Asian
3220,2004,None,male,Hispanic
3221,2004,None,female,White/Black
3222,2004,None,female,Asian
3223,2004,Thesis,female,Asian
3224,2004,None,male,White/Black
3225,2004,None,male,White/Black
3226,2004,Thesis,male,White/Black
3227,2004,None,male,White/Black
3228,2004,None,female,Asian
3229,2004,Thesis,female,White/Black
3230,2004,None,male,White/Black
3231,2004,None,female,White/Black
3232,2004,None,male,White/Black
3233,2004,None,female,White/Black
3234,2004,None,male,White/Black
3235,2004,None,female,White/Black
3236,2004,None,male,White/Black
3237,2004,None,male,White/Black
3238,2004,None,male,White/Black
3239,2004,None,male,White/Black
3240,2004,None,male,White/Black
3241,2004,None,female,White/Black
3242,2004,None,female,White/Black
3243,2004,Thesis,male,White/Black
3244,2004,None,male,White/Black
3245,2004,None,male,White/Black
3246,2004,None,female,White/Black
3247,2004,None,male,White/Black
3248,2004,None,female,White/Black
3249,2004,None,male,White/Black
3250,2004,None,female,White/Black
3251,2004,None,male,White/Black
3252,2004,None,male,Hispanic
3253,2004,None,male,White/Black
3254,2004,None,male,White/Black
3255,2004,None,male,White/Black
3256,2004,None,male,White/Black
3257,2004,None,female,White/Black
3258,2004,None,female,White/Black
3259,2004,None,male,White/Black
3260,2004,None,male,White/Black
3261,2004,None,female,White/Black
3262,2004,None,male,White/Black
3263,2004,None,female,White/Black
3264,2004,None,male,White/Black
3265,2004,Thesis,female,White/Black
3266,2004,None,female,Asian
3267,2004,None,female,Hispanic
3268,2004,None,NA,White/Black
3269,2004,None,male,White/Black
3270,2004,None,male,White/Black
3271,2004,None,male,White/Black
3272,2004,None,male,White/Black
3273,2004,None,female,White/Black
3274,2004,None,female,White/Black
3275,2004,Thesis,female,Asian
3276,2004,None,male,White/Black
3277,2004,None,female,White/Black
3278,2004,Thesis,female,Asian
3279,2004,None,female,White/Black
3280,2004,None,male,White/Black
3281,2004,None,male,White/Black
3282,2004,None,female,Hispanic
3283,2004,None,male,White/Black
3284,2004,None,female,White/Black
3285,2004,None,male,White/Black
3286,2004,None,female,White/Black
3287,2004,None,male,White/Black
3288,2004,None,female,White/Black
3289,2004,None,male,White/Black
3290,2004,None,female,White/Black
3291,2004,None,male,White/Black
3292,2004,None,male,White/Black
3293,2004,None,male,White/Black
3294,2004,None,male,White/Black
3295,2004,None,male,Hispanic
3296,2004,None,male,White/Black
3297,2004,None,male,White/Black
3298,2004,None,female,White/Black
3299,2004,None,female,White/Black
3300,2004,None,female,White/Black
3301,2004,None,female,Hispanic
