,year,class,gender,race
1898,2002,None,male,White
1899,2002,None,male,White
1900,2002,None,male,White
1901,2002,None,female,White
1902,2002,None,male,Hispanic
1903,2002,None,female,Hispanic
1904,2002,None,male,White
1905,2002,None,male,White
1906,2002,None,female,White
1907,2002,None,male,White
1908,2002,None,male,White
1909,2002,None,female,White
1910,2002,None,male,White
1911,2002,None,female,White
1912,2002,None,female,White
1913,2002,None,female,Black
1914,2002,None,female,Asian
1915,2002,Thesis,male,White
1916,2002,None,female,White
1917,2002,None,male,White
1918,2002,None,male,White
1919,2002,None,male,White
1920,2002,None,female,Asian
1921,2002,None,female,White
1922,2002,None,male,White
1923,2002,None,male,White
1924,2002,None,female,White
1925,2002,None,male,White
1926,2002,None,male,White
1927,2002,None,female,White
1928,2002,None,male,Asian
1929,2002,None,male,White
1930,2002,None,female,White
1931,2002,Thesis,female,White
1932,2002,None,male,White
1933,2002,None,male,White
1934,2002,None,female,Hispanic
1935,2002,None,male,White
1936,2002,None,female,White
1937,2002,None,female,White
1938,2002,None,female,White
1939,2002,Thesis,female,White
1940,2002,None,male,White
1941,2002,None,female,White
1942,2002,Thesis,female,White
1943,2002,Thesis,female,White
1944,2002,None,male,White
1945,2002,None,male,White
1946,2002,None,male,White
1947,2002,None,male,White
1948,2002,None,female,White
1949,2002,None,female,White
1950,2002,Thesis,male,White
1951,2002,None,male,White
1952,2002,None,male,White
1953,2002,None,female,White
1954,2002,None,female,White
1955,2002,None,female,White
1956,2002,None,male,White
1957,2002,None,female,White
1958,2002,None,male,White
1959,2002,None,male,Hispanic
1960,2002,None,male,White
1961,2002,None,female,White
1962,2002,None,male,White
1963,2002,None,male,White
1964,2002,None,male,White
1965,2002,None,female,White
1966,2002,None,male,White
1967,2002,None,male,White
1968,2002,None,female,White
1969,2002,None,male,White
1970,2002,None,male,White
1971,2002,None,female,White
1972,2002,Thesis,female,White
1973,2002,None,male,White
1974,2002,None,male,White
1975,2002,None,male,White
1976,2002,None,female,White
1977,2002,Thesis,male,White
1978,2002,None,male,White
1979,2002,None,male,Asian
1980,2002,Thesis,male,Black
1981,2002,None,female,Black
1982,2002,None,female,White
1983,2002,None,female,Hispanic
1984,2002,None,male,White
1985,2002,Thesis,male,White
1986,2002,None,male,White
1987,2002,None,female,White
1988,2002,None,male,White
1989,2002,None,female,White
1990,2002,None,male,Asian
1991,2002,None,male,White
1992,2002,None,male,White
1993,2002,Thesis,male,White
1994,2002,None,male,White
1995,2002,None,female,White
1996,2002,None,male,White
1997,2002,None,female,White
1998,2002,None,female,White
1999,2002,None,male,White
2000,2002,None,male,White
2001,2002,None,male,White
2002,2002,None,female,White
2003,2002,None,female,White
2004,2002,None,male,White
2005,2002,Thesis,female,White
2006,2002,None,female,White
2007,2002,None,female,White
2008,2002,None,female,White
2009,2002,None,male,White
2010,2002,None,female,White
2011,2002,Thesis,female,White
2012,2002,None,male,Hispanic
2013,2002,None,male,White
2014,2002,None,NA,White
2015,2002,None,male,White
2016,2002,Thesis,male,White
2017,2002,None,male,White
2018,2002,None,male,White
2019,2002,None,female,White
2020,2002,Thesis,male,White
2021,2002,None,male,Asian
2022,2002,None,female,White
2023,2002,Thesis,female,White
2024,2002,None,male,White
2025,2002,None,female,Hispanic
2026,2002,None,female,White
2027,2002,None,female,White
2028,2002,None,female,White
2029,2002,None,female,White
2030,2002,None,female,White
2031,2002,None,male,White
2032,2002,Thesis,male,White
2033,2002,None,female,White
2034,2002,None,male,White
2035,2002,None,male,White
2036,2002,None,female,White
2037,2002,None,male,White
2038,2002,None,female,White
2039,2002,None,female,White
2040,2002,None,female,White
2041,2002,None,male,White
2042,2002,None,male,White
2043,2002,None,female,Black
2044,2002,None,female,Black
2045,2002,None,male,Black
2046,2002,None,male,White
2047,2002,None,male,White
2048,2002,None,female,White
2049,2002,None,female,White
2050,2002,None,male,Asian
2051,2002,None,male,White
2052,2002,None,female,Asian
2053,2002,None,NA,Asian
2054,2002,None,male,White
2055,2003,PBK,female,White
2056,2003,Summa Cum Laude,female,White
2057,2003,Thesis,female,White
2058,2003,PBK,male,White
2059,2003,Summa Cum Laude,male,White
2060,2003,PBK,male,White
2061,2003,Summa Cum Laude,male,White
2062,2003,Thesis,male,White
2063,2003,PBK,male,Asian
2064,2003,Summa Cum Laude,male,Asian
2065,2003,PBK,male,White
2066,2003,Summa Cum Laude,male,White
2067,2003,PBK,male,White
2068,2003,Summa Cum Laude,male,White
2069,2003,Thesis,male,White
2070,2003,PBK,female,White
2071,2003,Summa Cum Laude,female,White
2072,2003,PBK,male,White
2073,2003,Summa Cum Laude,male,White
2074,2003,PBK,female,White
2075,2003,Summa Cum Laude,female,White
2076,2003,Thesis,female,White
2077,2003,PBK,female,White
2078,2003,Summa Cum Laude,female,White
2079,2003,PBK,male,White
2080,2003,Summa Cum Laude,male,White
2081,2003,Thesis,male,White
2082,2003,PBK,female,White
2083,2003,Magna Cum Laude,female,White
2084,2003,PBK,female,White
2085,2003,Magna Cum Laude,female,White
2086,2003,Thesis,female,White
2087,2003,PBK,female,White
2088,2003,Magna Cum Laude,female,White
2089,2003,Thesis,female,White
2090,2003,PBK,female,White
2091,2003,Magna Cum Laude,female,White
2092,2003,PBK,female,White
2093,2003,Magna Cum Laude,female,White
2094,2003,PBK,female,White
2095,2003,Magna Cum Laude,female,White
2096,2003,Thesis,female,White
2097,2003,PBK,female,White
2098,2003,Magna Cum Laude,female,White
2099,2003,Thesis,female,White
2100,2003,PBK,female,White
2101,2003,Magna Cum Laude,female,White
2102,2003,PBK,male,White
2103,2003,Magna Cum Laude,male,White
2104,2003,Magna Cum Laude,male,White
2105,2003,Thesis,male,White
2106,2003,PBK,female,White
2107,2003,Magna Cum Laude,female,White
2108,2003,Thesis,female,White
2109,2003,PBK,female,White
2110,2003,Magna Cum Laude,female,White
2111,2003,Thesis,female,White
2112,2003,PBK,male,White
2113,2003,Magna Cum Laude,male,White
2114,2003,PBK,male,White
2115,2003,Magna Cum Laude,male,White
2116,2003,PBK,male,White
2117,2003,Magna Cum Laude,male,White
2118,2003,PBK,male,White
2119,2003,Magna Cum Laude,male,White
2120,2003,Thesis,male,White
2121,2003,PBK,male,White
2122,2003,Magna Cum Laude,male,White
2123,2003,PBK,male,White
2124,2003,Magna Cum Laude,male,White
2125,2003,PBK,male,White
2126,2003,Magna Cum Laude,male,White
2127,2003,Thesis,male,White
2128,2003,PBK,male,White
2129,2003,Magna Cum Laude,male,White
2130,2003,Thesis,male,White
2131,2003,Magna Cum Laude,male,White
2132,2003,Thesis,male,White
2133,2003,PBK,male,White
2134,2003,Magna Cum Laude,male,White
2135,2003,Thesis,male,White
2136,2003,PBK,male,White
2137,2003,Magna Cum Laude,male,White
2138,2003,PBK,female,White
2139,2003,Magna Cum Laude,female,White
2140,2003,Thesis,female,White
2141,2003,PBK,male,Asian
2142,2003,Magna Cum Laude,male,Asian
2143,2003,PBK,female,White
2144,2003,Magna Cum Laude,female,White
2145,2003,PBK,male,White
2146,2003,Magna Cum Laude,male,White
2147,2003,PBK,male,White
2148,2003,Magna Cum Laude,male,White
2149,2003,PBK,male,White
2150,2003,Magna Cum Laude,male,White
2151,2003,Thesis,male,White
2152,2003,PBK,male,White
2153,2003,Magna Cum Laude,male,White
2154,2003,PBK,male,White
2155,2003,Magna Cum Laude,male,White
2156,2003,PBK,male,White
2157,2003,Magna Cum Laude,male,White
2158,2003,Thesis,male,White
2159,2003,PBK,female,White
2160,2003,Magna Cum Laude,female,White
2161,2003,PBK,male,White
2162,2003,Magna Cum Laude,male,White
2163,2003,Thesis,male,White
2164,2003,PBK,male,White
2165,2003,Magna Cum Laude,male,White
2166,2003,Thesis,male,White
2167,2003,PBK,male,White
2168,2003,Magna Cum Laude,male,White
2169,2003,Thesis,male,White
2170,2003,PBK,female,White
2171,2003,Magna Cum Laude,female,White
2172,2003,PBK,male,White
2173,2003,Magna Cum Laude,male,White
2174,2003,Thesis,male,White
2175,2003,PBK,male,White
2176,2003,Magna Cum Laude,male,White
2177,2003,PBK,female,White
2178,2003,Magna Cum Laude,female,White
2179,2003,PBK,male,White
2180,2003,Magna Cum Laude,male,White
2181,2003,PBK,female,White
2182,2003,Magna Cum Laude,female,White
2183,2003,PBK,female,White
2184,2003,Magna Cum Laude,female,White
2185,2003,PBK,female,White
2186,2003,Magna Cum Laude,female,White
2187,2003,PBK,female,White
2188,2003,Magna Cum Laude,female,White
2189,2003,Thesis,female,White
2190,2003,Magna Cum Laude,female,White
2191,2003,Thesis,female,White
2192,2003,PBK,female,White
2193,2003,Magna Cum Laude,female,White
2194,2003,Thesis,female,White
2195,2003,PBK,male,Asian
2196,2003,Magna Cum Laude,male,Asian
2197,2003,PBK,male,White
2198,2003,Magna Cum Laude,male,White
2199,2003,PBK,female,White
2200,2003,Magna Cum Laude,female,White
2201,2003,Thesis,female,White
2202,2003,PBK,female,White
2203,2003,Magna Cum Laude,female,White
2204,2003,PBK,male,White
2205,2003,Magna Cum Laude,male,White
2206,2003,Thesis,male,White
2207,2003,PBK,female,White
2208,2003,Magna Cum Laude,female,White
2209,2003,PBK,female,White
2210,2003,Magna Cum Laude,female,White
2211,2003,PBK,male,White
2212,2003,Magna Cum Laude,male,White
2213,2003,Thesis,male,White
2214,2003,PBK,female,White
2215,2003,Magna Cum Laude,female,White
2216,2003,Thesis,female,White
2217,2003,PBK,male,White
2218,2003,Magna Cum Laude,male,White
2219,2003,Thesis,male,White
2220,2003,PBK,female,White
2221,2003,Magna Cum Laude,female,White
2222,2003,Magna Cum Laude,female,Black
2223,2003,Thesis,female,Black
2224,2003,PBK,female,White
2225,2003,Magna Cum Laude,female,White
2226,2003,Thesis,female,White
2227,2003,PBK,female,White
2228,2003,Magna Cum Laude,female,White
2229,2003,Thesis,female,White
2230,2003,Magna Cum Laude,male,White
2231,2003,Thesis,male,White
2232,2003,PBK,female,White
2233,2003,Magna Cum Laude,female,White
2234,2003,Thesis,female,White
2235,2003,Magna Cum Laude,male,White
2236,2003,PBK,NA,White
2237,2003,Magna Cum Laude,NA,White
2238,2003,PBK,male,Asian
2239,2003,Magna Cum Laude,male,Asian
2240,2003,Thesis,male,Asian
2241,2003,PBK,female,White
2242,2003,Magna Cum Laude,female,White
2243,2003,Cum Laude,female,White
2244,2003,Cum Laude,male,White
2245,2003,Thesis,male,White
2246,2003,Cum Laude,female,White
2247,2003,Cum Laude,female,White
2248,2003,Thesis,female,White
2249,2003,Cum Laude,male,White
2250,2003,Thesis,male,White
2251,2003,Cum Laude,female,White
2252,2003,Thesis,female,White
2253,2003,Cum Laude,female,White
2254,2003,Cum Laude,female,White
2255,2003,Cum Laude,female,Asian
2256,2003,Cum Laude,female,White
2257,2003,Cum Laude,male,White
2258,2003,Cum Laude,female,White
2259,2003,Thesis,female,White
2260,2003,Cum Laude,male,White
2261,2003,Cum Laude,male,Hispanic
2262,2003,Cum Laude,male,White
2263,2003,Cum Laude,male,White
2264,2003,Thesis,male,White
2265,2003,Cum Laude,female,White
2266,2003,Thesis,female,White
2267,2003,Cum Laude,female,White
2268,2003,Cum Laude,female,White
2269,2003,Cum Laude,female,White
2270,2003,Cum Laude,female,White
2271,2003,Cum Laude,male,Hispanic
2272,2003,Cum Laude,male,White
2273,2003,Cum Laude,male,White
2274,2003,Cum Laude,male,White
2275,2003,Cum Laude,female,White
2276,2003,Thesis,female,White
2277,2003,Cum Laude,male,White
2278,2003,Cum Laude,female,White
2279,2003,Cum Laude,male,Hispanic
2280,2003,Thesis,male,Hispanic
2281,2003,Cum Laude,male,White
2282,2003,Thesis,male,White
2283,2003,Cum Laude,female,White
2284,2003,Cum Laude,male,White
2285,2003,Cum Laude,female,White
2286,2003,Cum Laude,female,White
2287,2003,Thesis,female,White
2288,2003,Cum Laude,female,White
2289,2003,Thesis,female,White
2290,2003,Cum Laude,male,White
2291,2003,Cum Laude,male,White
2292,2003,Cum Laude,male,Asian
2293,2003,Cum Laude,female,White
2294,2003,Cum Laude,female,White
2295,2003,Cum Laude,male,Asian
2296,2003,Thesis,male,Asian
2297,2003,Cum Laude,female,White
2298,2003,Cum Laude,male,White
2299,2003,Cum Laude,male,White
2300,2003,Cum Laude,male,Hispanic
2301,2003,Thesis,male,Hispanic
2302,2003,Cum Laude,male,White
2303,2003,Cum Laude,female,Asian
2304,2003,Cum Laude,male,White
2305,2003,Thesis,male,White
2306,2003,Cum Laude,male,White
2307,2003,Cum Laude,female,White
2308,2003,Cum Laude,male,White
2309,2003,Cum Laude,male,White
2310,2003,Cum Laude,male,White
2311,2003,Cum Laude,male,White
2312,2003,Cum Laude,male,White
2313,2003,Cum Laude,male,White
2314,2003,Thesis,male,White
2315,2003,Cum Laude,male,Hispanic
2316,2003,Cum Laude,female,White
2317,2003,Cum Laude,male,White
2318,2003,Thesis,male,White
2319,2003,Cum Laude,male,White
2320,2003,Cum Laude,female,White
2321,2003,Cum Laude,female,White
2322,2003,Cum Laude,male,White
2323,2003,Thesis,male,White
2324,2003,Cum Laude,male,White
2325,2003,Thesis,male,White
2326,2003,Cum Laude,male,White
2327,2003,Cum Laude,male,White
2328,2003,Thesis,male,White
2329,2003,Cum Laude,female,White
2330,2003,Cum Laude,female,White
2331,2003,Thesis,female,White
2332,2003,Cum Laude,male,White
2333,2003,Cum Laude,male,White
2334,2003,Thesis,male,White
2335,2003,Cum Laude,male,White
2336,2003,Cum Laude,male,Hispanic
2337,2003,Thesis,male,Hispanic
2338,2003,Cum Laude,female,White
2339,2003,Cum Laude,female,White
2340,2003,Cum Laude,female,White
2341,2003,Thesis,female,White
2342,2003,Cum Laude,male,White
2343,2003,Thesis,male,White
2344,2003,Cum Laude,female,White
2345,2003,Thesis,female,White
2346,2003,Cum Laude,female,White
2347,2003,Cum Laude,male,White
2348,2003,Cum Laude,female,White
2349,2003,Cum Laude,female,White
2350,2003,Cum Laude,female,White
2351,2003,Cum Laude,male,White
2352,2003,Cum Laude,female,White
2353,2003,Cum Laude,female,White
2354,2003,Cum Laude,female,White
2355,2003,Thesis,female,White
2356,2003,Cum Laude,female,White
2357,2003,Cum Laude,female,White
2358,2003,Cum Laude,female,White
2359,2003,Cum Laude,male,Asian
2360,2003,Cum Laude,male,White
2361,2003,Cum Laude,female,White
2362,2003,Thesis,female,White
2363,2003,Cum Laude,male,White
2364,2003,Thesis,male,White
2365,2003,Cum Laude,female,White
2366,2003,Cum Laude,male,White
2367,2003,Cum Laude,male,White
2368,2003,Cum Laude,male,White
2369,2003,Thesis,male,White
2370,2003,Cum Laude,female,Asian
2371,2003,Cum Laude,male,Asian
2372,2003,Cum Laude,male,White
2373,2003,None,male,White
2374,2003,None,male,White
2375,2003,Thesis,female,White
2376,2003,None,female,Asian
2377,2003,Thesis,male,White
2378,2003,None,female,Black
2379,2003,None,female,Hispanic
2380,2003,None,male,Asian
2381,2003,None,male,White
2382,2003,None,male,Hispanic
2383,2003,None,male,White
2384,2003,None,female,Hispanic
2385,2003,None,male,White
2386,2003,None,female,Black
2387,2003,None,female,White
2388,2003,None,female,Asian
2389,2003,None,female,White
2390,2003,None,male,White
2391,2003,Thesis,female,White
2392,2003,None,male,Hispanic
2393,2003,None,female,White
2394,2003,None,female,White
2395,2003,None,male,White
2396,2003,None,female,Asian
2397,2003,None,male,White
2398,2003,None,female,White
2399,2003,None,female,White
2400,2003,Thesis,male,White
2401,2003,None,female,White
2402,2003,None,male,Asian
2403,2003,None,male,Asian
2404,2003,None,female,White
2405,2003,None,male,White
2406,2003,None,female,White
2407,2003,None,male,White
2408,2003,None,male,White
2409,2003,None,female,White
2410,2003,None,male,White
2411,2003,None,male,White
2412,2003,None,male,White
2413,2003,None,male,White
2414,2003,None,male,White
2415,2003,None,male,White
2416,2003,None,female,White
2417,2003,Thesis,female,White
2418,2003,Thesis,female,White
2419,2003,None,male,White
2420,2003,None,male,White
2421,2003,None,female,White
2422,2003,None,male,White
2423,2003,None,female,White
2424,2003,None,female,Hispanic
2425,2003,None,male,White
2426,2003,None,male,White
2427,2003,Thesis,male,White
2428,2003,None,male,White
2429,2003,None,female,Asian
2430,2003,None,male,Asian
2431,2003,Thesis,male,Asian
2432,2003,None,male,White
2433,2003,None,male,White
2434,2003,None,male,White
2435,2003,None,male,White
2436,2003,None,male,White
2437,2003,Thesis,male,White
2438,2003,None,male,White
2439,2003,Thesis,female,White
2440,2003,None,male,White
2441,2003,None,male,Asian
2442,2003,None,female,White
2443,2003,None,male,White
2444,2003,None,male,White
2445,2003,None,male,White
2446,2003,None,female,White
2447,2003,None,female,White
2448,2003,None,male,White
2449,2003,None,NA,Asian
2450,2003,None,female,White
2451,2003,None,female,White
2452,2003,None,male,White
2453,2003,Thesis,female,Hispanic
2454,2003,None,male,White
2455,2003,None,female,White
2456,2003,None,female,White
2457,2003,None,male,Asian
2458,2003,None,male,White
2459,2003,None,male,White
2460,2003,None,male,White
2461,2003,None,female,White
2462,2003,None,female,White
2463,2003,None,male,White
2464,2003,None,female,Asian
2465,2003,None,male,White
2466,2003,None,male,White
2467,2003,None,female,White
2468,2003,None,male,White
2469,2003,None,male,White
2470,2003,None,female,White
2471,2003,None,male,Black
2472,2003,None,female,White
2473,2003,None,male,White
2474,2003,None,male,White
2475,2003,None,female,Black
2476,2003,None,female,White
2477,2003,None,male,White
2478,2003,Thesis,male,White
2479,2003,None,female,Hispanic
2480,2003,None,female,Hispanic
2481,2003,None,male,White
2482,2003,None,NA,White
2483,2003,None,male,White
2484,2003,None,male,White
2485,2003,None,male,Black
2486,2003,Thesis,male,White
2487,2003,None,female,White
2488,2003,None,female,White
2489,2003,None,male,White
2490,2003,Thesis,female,White
2491,2003,None,male,Black
2492,2003,None,female,White
2493,2003,None,male,White
2494,2003,None,female,White
2495,2003,None,male,White
2496,2003,None,male,White
2497,2003,None,male,White
2498,2003,None,male,White
2499,2003,None,male,White
2500,2003,None,male,White
2501,2003,None,NA,Asian
2502,2003,None,female,White
2503,2003,None,male,White
2504,2003,None,female,Black
2505,2003,None,male,White
2506,2003,None,male,White
2507,2003,None,male,White
2508,2003,None,female,White
2509,2003,Thesis,female,White
2510,2003,None,female,White
2511,2003,None,female,White
2512,2003,None,female,White
2513,2003,None,female,White
2514,2003,None,female,Asian
2515,2003,None,male,White
2516,2003,None,female,White
2517,2003,None,male,White
2518,2003,None,male,White
2519,2003,Thesis,female,White
2520,2003,None,female,White
2521,2003,None,female,White
2522,2003,None,male,Asian
2523,2003,None,female,Black
2524,2003,None,female,Black
2525,2003,None,female,White
2526,2003,None,male,White
2527,2003,None,male,White
2528,2003,Thesis,male,White
2529,2003,None,female,White
2530,2003,None,male,White
2531,2003,None,female,White
2532,2003,None,female,White
2533,2003,None,male,White
2534,2003,Thesis,female,White
2535,2003,None,female,White
2536,2003,None,male,Asian
2537,2003,None,female,Asian
2538,2003,None,NA,Asian
2539,2003,None,female,White
2540,2003,None,male,White
2541,2003,None,female,White
2542,2003,Thesis,female,White
2543,2003,None,male,White
2544,2003,None,female,White
2545,2003,None,male,White
2546,2003,None,female,White
2547,2003,None,female,White
2548,2003,None,male,White
2549,2003,Thesis,male,White
2550,2003,None,female,White
2551,2003,None,male,White
2552,2003,None,female,White
2553,2003,None,female,Asian
2554,2003,None,male,White
2555,2003,None,male,White
2556,2003,Thesis,female,White
2557,2003,None,male,White
2558,2003,None,female,White
2559,2003,Thesis,female,White
2560,2003,None,male,White
2561,2003,None,female,White
2562,2003,None,male,Black
2563,2003,None,male,White
2564,2003,None,male,Hispanic
2565,2003,None,male,White
2566,2003,None,female,White
2567,2003,None,male,Hispanic
2568,2003,None,female,Asian
2569,2003,None,male,White
2570,2003,None,female,White
2571,2003,Thesis,male,White
2572,2003,None,male,White
2573,2003,Thesis,female,White
2574,2003,None,female,White
2575,2003,None,female,Hispanic
2576,2003,None,female,White
2577,2003,None,female,Asian
2578,2003,None,female,White
2579,2003,None,male,White
2580,2003,None,female,White
2581,2003,None,female,White
2582,2003,Thesis,NA,White
2583,2003,None,male,White
2584,2003,None,female,White
2585,2003,None,female,White
2586,2003,Thesis,female,White
2587,2003,None,female,White
2588,2003,None,female,White
2589,2003,None,male,White
2590,2003,None,male,White
2591,2003,None,male,White
2592,2003,None,male,White
2593,2003,Thesis,female,White
2594,2003,None,male,White
2595,2003,None,female,White
2596,2003,None,female,White
2597,2003,None,female,White
2598,2003,Thesis,female,White
2599,2003,None,female,Black
2600,2003,None,female,White
2601,2003,None,male,White
2602,2003,Thesis,male,White
2603,2003,None,female,White
2604,2003,None,NA,Asian
2605,2003,None,male,White
2606,2003,None,male,Hispanic
2607,2003,None,female,White
2608,2003,None,female,White
2609,2003,None,female,White
2610,2003,None,male,White
2611,2003,None,female,White
2612,2003,None,male,White
2613,2003,Thesis,female,White
2614,2003,None,male,White
2615,2003,None,male,White
2616,2003,None,male,White
2617,2003,None,NA,Asian
2618,2003,Thesis,NA,White
2619,2003,None,female,White
2620,2003,None,male,Asian
2621,2003,None,female,White
2622,2003,Thesis,male,White
2623,2003,None,female,White
2624,2003,None,male,Black
2625,2003,None,female,White
2626,2003,None,NA,White
2627,2003,None,female,Hispanic
2628,2003,None,female,White
2629,2003,Thesis,male,White
2630,2003,None,male,Hispanic
2631,2003,None,female,Hispanic
2632,2003,None,female,White
2633,2003,None,male,White
2634,2003,None,male,White
2635,2003,None,male,Hispanic
2636,2003,Thesis,male,White
2637,2003,None,male,White
2638,2003,None,female,White
2639,2003,None,male,White
2640,2003,None,male,White
2641,2003,None,female,White
2642,2003,None,male,White
2643,2003,None,male,White
2644,2003,None,male,White
2645,2003,None,female,White
2646,2003,None,female,White
2647,2003,None,male,White
2648,2003,None,female,White
2649,2003,None,male,White
2650,2003,None,male,White
2651,2003,None,male,White
2652,2003,None,female,White
2653,2003,None,female,White
2654,2003,None,female,White
2655,2003,Thesis,female,White
2656,2003,None,female,White
2657,2003,None,female,White
2658,2003,None,female,White
2659,2003,None,female,White
2660,2003,None,NA,Asian
2661,2003,None,male,White
2662,2003,None,female,Asian
2663,2003,None,female,White
2664,2003,Thesis,female,White
2665,2003,None,male,White
2666,2003,None,female,Asian
2667,2003,Thesis,female,White
2668,2003,None,male,White
2669,2003,None,male,White
2670,2003,Thesis,female,White
2671,2003,None,female,White
2672,2003,Thesis,female,White
2673,2003,None,male,White
2674,2003,None,male,White
2675,2003,None,female,White
2676,2003,None,female,White
2677,2003,Thesis,female,White
2678,2003,None,female,White
2679,2003,None,male,White
2680,2003,None,female,White
2681,2003,None,female,White
2682,2003,None,female,White
2683,2003,None,male,White
2684,2003,Thesis,female,White
2685,2003,None,male,White
2686,2003,None,NA,Asian
2687,2003,None,female,White
2688,2003,None,female,Asian
2689,2003,None,female,White
2690,2003,None,female,Black
2691,2003,None,male,Black
2692,2003,None,male,Black
2693,2003,None,female,Black
2694,2003,None,male,White
2695,2003,None,female,White
2696,2003,None,male,White
2697,2003,None,female,White
2698,2003,Thesis,male,White
2699,2003,None,female,Asian
2700,2003,None,female,Asian
2701,2003,None,female,Asian
2702,2003,None,male,White
2703,2003,Thesis,male,White
2704,2004,PBK,male,White
2705,2004,Summa Cum Laude,male,White
2706,2004,Thesis,male,White
2707,2004,PBK,male,Asian
2708,2004,Summa Cum Laude,male,Asian
2709,2004,Thesis,male,Asian
2710,2004,PBK,female,White
2711,2004,Summa Cum Laude,female,White
2712,2004,Thesis,female,White
2713,2004,PBK,male,White
2714,2004,Summa Cum Laude,male,White
2715,2004,PBK,female,White
2716,2004,Summa Cum Laude,female,White
2717,2004,PBK,male,White
2718,2004,Summa Cum Laude,male,White
2719,2004,Thesis,male,White
2720,2004,PBK,female,White
2721,2004,Summa Cum Laude,female,White
2722,2004,PBK,male,White
2723,2004,Summa Cum Laude,male,White
2724,2004,Thesis,male,White
2725,2004,PBK,male,White
2726,2004,Summa Cum Laude,male,White
2727,2004,Thesis,male,White
2728,2004,PBK,male,White
2729,2004,Summa Cum Laude,male,White
2730,2004,PBK,female,White
2731,2004,Magna Cum Laude,female,White
2732,2004,Thesis,female,White
2733,2004,PBK,female,White
2734,2004,Magna Cum Laude,female,White
2735,2004,PBK,male,White
2736,2004,Magna Cum Laude,male,White
2737,2004,Thesis,male,White
2738,2004,Magna Cum Laude,female,Asian
2739,2004,Magna Cum Laude,male,White
2740,2004,Thesis,male,White
2741,2004,Magna Cum Laude,male,White
2742,2004,PBK,male,White
2743,2004,Magna Cum Laude,male,White
2744,2004,Thesis,male,White
2745,2004,PBK,female,White
2746,2004,Magna Cum Laude,female,White
2747,2004,Thesis,female,White
2748,2004,PBK,female,White
2749,2004,Magna Cum Laude,female,White
2750,2004,Thesis,female,White
2751,2004,PBK,female,White
2752,2004,Magna Cum Laude,female,White
2753,2004,Magna Cum Laude,female,White
2754,2004,Thesis,female,White
2755,2004,Magna Cum Laude,male,White
2756,2004,Thesis,male,White
2757,2004,PBK,male,White
2758,2004,Magna Cum Laude,male,White
2759,2004,Thesis,male,White
2760,2004,PBK,female,White
2761,2004,Magna Cum Laude,female,White
2762,2004,Thesis,female,White
2763,2004,PBK,male,White
2764,2004,Magna Cum Laude,male,White
2765,2004,Thesis,male,White
2766,2004,PBK,male,White
2767,2004,Magna Cum Laude,male,White
2768,2004,PBK,female,White
2769,2004,Magna Cum Laude,female,White
2770,2004,PBK,male,White
2771,2004,Magna Cum Laude,male,White
2772,2004,Thesis,male,White
2773,2004,PBK,male,White
2774,2004,Magna Cum Laude,male,White
2775,2004,Thesis,male,White
2776,2004,Magna Cum Laude,female,White
2777,2004,Thesis,female,White
2778,2004,PBK,female,White
2779,2004,Magna Cum Laude,female,White
2780,2004,Thesis,female,White
2781,2004,Magna Cum Laude,female,White
2782,2004,Magna Cum Laude,male,White
2783,2004,PBK,female,White
2784,2004,Magna Cum Laude,female,White
2785,2004,Thesis,female,White
2786,2004,PBK,male,White
2787,2004,Magna Cum Laude,male,White
2788,2004,Thesis,male,White
2789,2004,PBK,female,White
2790,2004,Magna Cum Laude,female,White
2791,2004,PBK,male,White
2792,2004,Magna Cum Laude,male,White
2793,2004,Magna Cum Laude,male,Asian
2794,2004,PBK,female,White
2795,2004,Magna Cum Laude,female,White
2796,2004,Thesis,female,White
2797,2004,PBK,female,White
2798,2004,Magna Cum Laude,female,White
2799,2004,Thesis,female,White
2800,2004,Magna Cum Laude,male,White
2801,2004,Thesis,male,White
2802,2004,PBK,female,White
2803,2004,Magna Cum Laude,female,White
2804,2004,PBK,female,White
2805,2004,Magna Cum Laude,female,White
2806,2004,Thesis,female,White
2807,2004,PBK,female,White
2808,2004,Magna Cum Laude,female,White
2809,2004,Magna Cum Laude,female,White
2810,2004,PBK,male,Asian
2811,2004,Magna Cum Laude,male,Asian
2812,2004,Thesis,male,Asian
2813,2004,PBK,female,White
2814,2004,Magna Cum Laude,female,White
2815,2004,PBK,male,White
2816,2004,Magna Cum Laude,male,White
2817,2004,PBK,female,White
2818,2004,Magna Cum Laude,female,White
2819,2004,Thesis,female,White
2820,2004,PBK,male,White
2821,2004,Magna Cum Laude,male,White
2822,2004,Thesis,male,White
2823,2004,PBK,male,Asian
2824,2004,Magna Cum Laude,male,Asian
2825,2004,PBK,female,White
2826,2004,Magna Cum Laude,female,White
2827,2004,PBK,female,White
2828,2004,Magna Cum Laude,female,White
2829,2004,Thesis,female,White
2830,2004,PBK,female,White
2831,2004,Magna Cum Laude,female,White
2832,2004,Thesis,female,White
2833,2004,PBK,male,White
2834,2004,Magna Cum Laude,male,White
2835,2004,Thesis,male,White
2836,2004,PBK,male,White
2837,2004,Magna Cum Laude,male,White
2838,2004,Thesis,male,White
2839,2004,PBK,female,White
2840,2004,Magna Cum Laude,female,White
2841,2004,Thesis,female,White
2842,2004,PBK,male,White
2843,2004,Magna Cum Laude,male,White
2844,2004,PBK,male,White
